Time,rain ,Rain,External Battery,Modem Signal
20-Feb-17 13:43:38,0.500,1687.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:43:15,0.500,1686.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:42:55,0.500,1686.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:42:36,0.500,1685.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:42:19,0.500,1685.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:42:01,0.500,1684.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:41:42,0.500,1684.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:41:24,0.500,1683.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:41:06,0.500,1683.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:40:49,0.500,1682.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:40:31,0.500,1682.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:40:13,0.500,1681.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:39:56,0.500,1681.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:39:38,0.500,1680.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:39:21,0.500,1680.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:39:03,0.500,1679.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:38:44,0.500,1679.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:38:32,0.500,1678.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:38:12,0.500,1678.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:37:55,0.500,1677.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:37:34,0.500,1677.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:37:20,0.500,1676.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:36:59,0.500,1676.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:36:46,0.500,1675.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:36:26,0.500,1675.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:36:12,0.500,1674.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:35:49,0.500,1674.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:35:31,0.500,1673.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:35:20,0.500,1673.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:34:56,0.500,1672.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:34:43,0.500,1672.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:34:20,0.500,1671.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:34:06,0.500,1671.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:33:43,0.500,1670.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:33:24,0.500,1670.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:33:04,0.500,1669.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:32:50,0.500,1669.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:32:27,0.500,1668.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:32:14,0.500,1668.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:31:51,0.500,1667.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:31:37,0.500,1667.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:27:02,0.500,1666.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:27:01,0.500,1666.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:27:00,0.500,1665.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:26:59,0.500,1665.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:26:58,0.500,1664.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:26:57,0.500,1664.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:25:20,0.500,1663.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:25:19,0.500,1663.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:25:18,0.500,1662.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:25:17,0.500,1662.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:25:16,0.500,1661.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:25:15,0.500,1661.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:05:42,,,,45.000,,,,,,,,,,,,,,,
20-Feb-17 13:05:25,1.000,1660.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:04:29,2.500,1659.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:03:26,0.500,1657.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:03:25,6.500,1656.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:03:24,2.000,1650.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:02:16,5.500,1648.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:02:09,1.000,1642.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:02:03,0.500,1641.500,,,,,,,,,,,,,,,,,
20-Feb-17 13:02:02,1.000,1641.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:01:58,1.000,1640.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:01:52,1.000,1639.000,,,,,,,,,,,,,,,,,
20-Feb-17 13:00:27,1621.500,1638.000,14.026,,,,,,,,,,,,,,,,
