14/02/17,02:30:00,4,1623,0.000
14/02/17,02:25:00,5,1517,13.288
14/02/17,02:25:00,7,1422,24.700
14/02/17,02:25:00,6,1521,0.000
14/02/17,02:25:00,4,1623,0.000
14/02/17,02:20:00,5,1517,13.288
14/02/17,02:20:00,7,1422,24.700
14/02/17,02:20:00,6,1521,0.000
14/02/17,02:20:00,4,1623,0.000
14/02/17,02:15:00,5,1517,13.288
14/02/17,02:15:00,7,1422,24.700
14/02/17,02:15:00,6,1521,0.000
14/02/17,02:15:00,4,1623,0.000
14/02/17,02:10:00,5,1517,13.288
14/02/17,02:10:00,7,1422,24.700
14/02/17,02:10:00,6,1521,0.000
14/02/17,02:10:00,4,1623,0.000
14/02/17,02:05:00,5,1517,13.288
14/02/17,02:05:00,7,1422,24.700
14/02/17,02:05:00,6,1521,0.000
14/02/17,02:05:00,4,1623,0.000
14/02/17,02:00:00,5,1517,13.284
14/02/17,02:00:00,7,1422,24.700
14/02/17,02:00:00,6,1521,0.000
14/02/17,02:00:00,4,1623,0.000
14/02/17,01:55:00,5,1517,13.288
14/02/17,01:55:00,7,1422,24.700
14/02/17,01:55:00,6,1521,0.000
14/02/17,01:55:00,4,1623,0.000
14/02/17,01:50:00,5,1517,13.288
14/02/17,01:50:00,7,1422,25.000
14/02/17,01:50:00,6,1521,0.000
14/02/17,01:50:00,4,1623,0.000
14/02/17,01:45:00,5,1517,13.284
14/02/17,01:45:00,7,1422,24.700
14/02/17,01:45:00,6,1521,0.000
14/02/17,01:45:00,4,1623,0.000
14/02/17,01:40:00,5,1517,13.284
14/02/17,01:40:00,7,1422,25.000
14/02/17,01:40:00,6,1521,0.000
14/02/17,01:40:00,4,1623,0.000
14/02/17,01:35:00,5,1517,13.292
14/02/17,01:35:00,7,1422,24.700
14/02/17,01:35:00,6,1521,0.000
14/02/17,01:35:00,4,1623,0.000
14/02/17,01:30:00,5,1517,13.288
14/02/17,01:30:00,7,1422,24.700
14/02/17,01:30:00,6,1521,0.000
14/02/17,01:30:00,4,1623,0.000
14/02/17,01:25:00,5,1517,13.288
14/02/17,01:25:00,7,1422,25.000
14/02/17,01:25:00,6,1521,0.000
14/02/17,01:25:00,4,1623,0.000
14/02/17,01:20:00,5,1517,13.288
14/02/17,01:20:00,7,1422,24.700
14/02/17,01:20:00,6,1521,0.000
14/02/17,01:20:00,4,1623,0.000
14/02/17,01:15:01,5,1517,13.296
14/02/17,01:15:00,7,1422,25.000
14/02/17,01:15:00,6,1521,0.000
14/02/17,01:15:00,4,1623,0.000
14/02/17,01:10:00,5,1517,13.284
14/02/17,01:10:00,7,1422,24.700
14/02/17,01:10:00,6,1521,0.000
14/02/17,01:10:00,4,1623,0.000
14/02/17,01:05:00,5,1517,13.288
14/02/17,01:05:00,7,1422,25.000
14/02/17,01:05:00,6,1521,0.000
14/02/17,01:05:00,4,1623,0.000
14/02/17,01:00:00,5,1517,13.292
14/02/17,01:00:00,7,1422,25.000
14/02/17,01:00:00,6,1521,0.000
14/02/17,01:00:00,4,1623,0.000
14/02/17,00:55:00,5,1517,13.288
14/02/17,00:55:00,7,1422,24.700
14/02/17,00:55:00,6,1521,0.000
14/02/17,00:55:00,4,1623,0.000
14/02/17,00:50:00,5,1517,13.288
14/02/17,00:50:00,7,1422,25.000
14/02/17,00:50:00,6,1521,0.000
14/02/17,00:50:00,4,1623,0.000
14/02/17,00:45:00,5,1517,13.284
14/02/17,00:45:00,7,1422,24.700
14/02/17,00:45:00,6,1521,0.000
14/02/17,00:45:00,4,1623,0.000
14/02/17,00:40:00,5,1517,13.284
14/02/17,00:40:00,7,1422,25.000
14/02/17,00:40:00,6,1521,0.000
14/02/17,00:40:00,4,1623,0.000
14/02/17,00:35:00,5,1517,13.288
14/02/17,00:35:00,7,1422,24.700
14/02/17,00:35:00,6,1521,0.000
14/02/17,00:35:00,4,1623,0.000
14/02/17,00:30:00,5,1517,13.288
14/02/17,00:30:00,7,1422,25.000
14/02/17,00:30:00,6,1521,0.000
14/02/17,00:30:00,4,1623,0.000
14/02/17,00:25:00,5,1517,13.284
14/02/17,00:25:00,7,1422,24.700
14/02/17,00:25:00,6,1521,0.000
14/02/17,00:25:00,4,1623,0.000
14/02/17,00:20:00,5,1517,13.288
14/02/17,00:20:00,7,1422,25.000
14/02/17,00:20:00,6,1521,0.000
14/02/17,00:20:00,4,1623,0.000
14/02/17,00:15:00,5,1517,13.288
14/02/17,00:15:00,7,1422,25.000
14/02/17,00:15:00,6,1521,0.000
14/02/17,00:15:00,4,1623,0.000
14/02/17,00:10:00,5,1517,13.284
14/02/17,00:10:00,7,1422,25.200
14/02/17,00:10:00,6,1521,0.000
14/02/17,00:10:00,4,1623,0.000
14/02/17,00:07:35,6000,1,MODEMOFF
14/02/17,00:07:35,4000,40001,R EML FL
14/02/17,00:07:29,6000,100,51.000
14/02/17,00:07:12,6000,0,MODEMON 
14/02/17,00:05:00,5,1517,13.284
14/02/17,00:05:00,7,1422,25.200
14/02/17,00:05:00,6,1521,0.000
14/02/17,00:05:00,4,1623,0.000
14/02/17,00:04:12,6000,1,MODEMOFF
14/02/17,00:04:12,4000,40002,R EML FL
14/02/17,00:04:06,6000,100,51.000
14/02/17,00:03:49,6000,0,MODEMON 
14/02/17,00:01:12,6000,1,MODEMOFF
14/02/17,00:01:10,5023,50003,R HTP OK
14/02/17,00:01:00,1000,401,UPG FAIL
14/02/17,00:00:55,7000,0,NTP OK  
14/02/17,00:00:55,1000,301,CLKCHG  
14/02/17,00:00:32,1000,300,CLKCHG  
14/02/17,00:00:26,4000,40003,R EML FL
14/02/17,00:00:18,6000,100,51.000
14/02/17,00:00:01,6000,0,MODEMON 
14/02/17,00:00:00,5,41517,13.296
14/02/17,00:00:00,5,1517,13.296
14/02/17,00:00:00,0,60505,0.000
14/02/17,00:00:00,7,41422,25.200
14/02/17,00:00:00,7,1422,25.200
14/02/17,00:00:00,6,41521,0.000
14/02/17,00:00:00,6,1521,0.000
14/02/17,00:00:00,4,41623,0.000
14/02/17,00:00:00,4,1623,0.000
14/02/17,00:00:00,0,40505,17.500
